,utc,star,azimuth,elevation,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2
42,2019-04-08T03:05:53.000,#111289,6.208675111275449,1.269045950991869,W1,W2,P4B3,P5B2,6.637667429,84.0
43,2019-04-08T03:05:53.000,#111289,6.208675111275449,1.269045950991869,S2,W2,P1B4,P5B2,57.479569581,84.0
44,2019-04-08T03:05:54.000,#111289,6.208522957101546,1.2690414580605887,S1,W2,P1B5,P5B2,15.117696986,84.0
45,2019-04-08T03:05:54.000,#111289,6.208522957101546,1.2690414580605887,S2,W1,P1B4,P4B3,57.476542027,6.642510732
46,2019-04-08T03:05:54.000,#111289,6.208522957101546,1.2690414580605887,S1,W1,P1B5,P4B3,15.117696986,6.642510732
47,2019-04-08T03:05:54.000,#111289,6.208522957101546,1.2690414580605887,S1,S2,P1B5,P1B4,15.117696986,57.476542027
48,2019-04-08T03:05:55.000,#111289,6.208370808093816,1.26903695596633,E1,W2,P2B1,P5B2,44.421549679,84.0
49,2019-04-08T03:05:55.000,#111289,6.208370808093816,1.26903695596633,E1,W1,P2B1,P4B3,44.421549679,6.647347165
50,2019-04-08T03:05:55.000,#111289,6.208370808093816,1.26903695596633,S2,E1,P1B4,P2B1,57.473520228,44.421549679
51,2019-04-08T03:05:55.000,#111289,6.208370808093816,1.26903695596633,W1,W2,P4B3,P5B2,6.647347165,84.0
52,2019-04-08T03:05:55.000,#111289,6.208370808093816,1.26903695596633,S2,W2,P1B4,P5B2,57.473520228,84.0
53,2019-04-08T03:05:56.000,#111289,6.208218664339528,1.269032444726546,S2,W1,P1B4,P4B3,57.47049207,6.65219057
54,2019-04-08T03:05:56.000,#111289,6.208218664339528,1.269032444726546,S1,S2,P1B5,P1B4,15.111072959,57.47049207
55,2019-04-08T03:05:56.000,#111289,6.208218664339528,1.269032444726546,E1,W2,P2B1,P5B2,44.41282788,84.0
56,2019-04-08T03:05:56.000,#111289,6.208218664339528,1.269032444726546,E1,W1,P2B1,P4B3,44.41282788,6.652196385
57,2019-04-08T03:05:57.000,#111289,6.208066525978307,1.2690279243412363,S2,E1,P1B4,P2B1,57.467470557,44.40410434
58,2019-04-08T03:05:57.000,#111289,6.208066525978307,1.2690279243412363,W1,W2,P4B3,P5B2,6.657039838,84.0
59,2019-04-08T03:05:57.000,#111289,6.208066525978307,1.2690279243412363,S2,W2,P1B4,P5B2,57.467470557,84.0
60,2019-04-08T03:05:57.000,#111289,6.208066525978307,1.2690279243412363,S2,W1,P1B4,P4B3,57.467470557,6.657039838
61,2019-04-08T03:05:58.000,#111289,6.207914392800713,1.2690233948104017,S1,W1,P1B5,P4B3,15.104445373,6.661883344
62,2019-04-08T03:05:58.000,#111289,6.207914392800713,1.2690233948104017,S1,S2,P1B5,P1B4,15.104445373,57.464441794
63,2019-04-08T03:06:55.000,#111289,6.199251889816759,1.268750105763057,E1,W2,P2B1,P5B2,43.898760507,84.0
64,2019-04-08T03:06:55.000,#111289,6.199251889816759,1.268750105763057,E1,W1,P2B1,P4B3,43.898760507,6.93802864
65,2019-04-08T03:06:55.000,#111289,6.199251889816759,1.268750105763057,S2,E1,P1B4,P2B1,57.291348148,43.898760507
66,2019-04-08T03:06:55.000,#111289,6.199251889816759,1.268750105763057,S1,E1,P1B5,P2B1,14.91469444,43.898760507
67,2019-04-08T03:06:55.000,#111289,6.199251889816759,1.268750105763057,S2,W1,P1B4,P4B3,57.291348148,6.93802864
68,2019-04-08T03:06:56.000,#111289,6.199100081462395,1.2687450464724346,S2,W1,P1B4,P4B3,57.288293089,6.942865006
69,2019-04-08T03:06:57.000,#111289,6.1989482789374275,1.268739978036287,E1,W2,P2B1,P5B2,43.88131321,84.0
70,2019-04-08T03:06:58.000,#111289,6.198796482311675,1.2687349005069737,S2,W1,P1B4,P4B3,57.282203899,6.952546811
71,2019-04-08T03:06:59.000,#111289,6.19864469172476,1.268729813832135,S2,E1,P1B4,P2B1,57.279148154,43.863868684
72,2019-04-08T03:07:00.000,#111289,6.198492906967245,1.2687247180641315,E1,W2,P2B1,P5B2,43.855121982,84.0
73,2019-04-08T03:07:00.000,#111289,6.198492906967245,1.2687247180641315,S2,W1,P1B4,P4B3,57.276068653,6.962218718
74,2019-04-08T03:07:46.000,#111289,6.191517404942551,1.268480462848146,E1,W2,P2B1,P5B2,43.454834733,84.0
75,2019-04-08T03:07:46.000,#111289,6.191517404942551,1.268480462848146,E1,W1,P2B1,P4B3,43.454834733,7.185246572
76,2019-04-08T03:07:46.000,#111289,6.191517404942551,1.268480462848146,S2,E1,P1B4,P2B1,57.135645072,43.454834733
77,2019-04-08T03:07:46.000,#111289,6.191517404942551,1.268480462848146,S1,E1,P1B5,P2B1,14.743877168,43.454834733
78,2019-04-08T03:07:46.000,#111289,6.191517404942551,1.268480462848146,W1,W2,P4B3,P5B2,7.185246572,84.0
79,2019-04-08T03:07:47.000,#111289,6.191365910887076,1.26847493902069,S2,W2,P1B4,P5B2,57.132583524,84.0
80,2019-04-08T03:07:47.000,#111289,6.191365910887076,1.26847493902069,S1,W2,P1B5,P5B2,14.740518219,84.0
81,2019-04-08T03:07:47.000,#111289,6.191365910887076,1.26847493902069,S2,W1,P1B4,P4B3,57.132583524,7.190095358
82,2019-04-08T03:07:47.000,#111289,6.191365910887076,1.26847493902069,S1,W1,P1B5,P4B3,14.740518219,7.190095358
83,2019-04-08T03:07:48.000,#111289,6.1912144231846,1.2684694061000683,S1,S2,P1B5,P1B4,14.737158908,57.129521674
84,2019-04-08T03:07:48.000,#111289,6.1912144231846,1.2684694061000683,E1,W2,P2B1,P5B2,43.437463037,84.0
85,2019-04-08T03:07:48.000,#111289,6.1912144231846,1.2684694061000683,E1,W1,P2B1,P4B3,43.437463037,7.194980915
86,2019-04-08T03:07:49.000,#111289,6.191062941904937,1.2684638640862813,S2,E1,P1B4,P2B1,57.126496697,43.428766554
87,2019-04-08T03:07:49.000,#111289,6.191062941904937,1.2684638640862813,S2,W2,P1B4,P5B2,57.126496697,84.0
88,2019-04-08T03:07:49.000,#111289,6.191062941904937,1.2684638640862813,S2,W1,P1B4,P4B3,57.126496697,7.199829798
89,2019-04-08T03:07:49.000,#111289,6.191062941904937,1.2684638640862813,S1,S2,P1B5,P1B4,14.733811006,57.126496697
90,2019-04-08T03:07:50.000,#111289,6.190911467170257,1.268458312979329,E1,W1,P2B1,P4B3,43.420067598,7.204668178
91,2019-04-08T03:07:50.000,#111289,6.190911467170257,1.268458312979329,S2,E1,P1B4,P2B1,57.123434474,43.420067598
92,2019-04-08T03:07:50.000,#111289,6.190911467170257,1.268458312979329,S1,E1,P1B5,P2B1,14.730461779,43.420067598
93,2019-04-08T03:07:50.000,#111289,6.190911467170257,1.268458312979329,S2,W1,P1B4,P4B3,57.123434474,7.204668178
94,2019-04-08T03:07:50.000,#111289,6.190911467170257,1.268458312979329,S1,W1,P1B5,P4B3,14.730461779,7.204668178
95,2019-04-08T03:07:51.000,#111289,6.190759998806028,1.268452752761758,S1,S2,P1B5,P1B4,14.727101388,57.120371725
96,2019-04-08T03:07:51.000,#111289,6.190759998806028,1.268452752761758,S1,S2,P1B5,P1B4,14.727079194,57.120348027
97,2019-04-08T03:07:52.000,#111289,6.190608537004239,1.2684471834684745,W1,W2,P4B3,P5B2,7.214338043,84.0
98,2019-04-08T03:07:52.000,#111289,6.190608537004239,1.2684471834684745,S2,W2,P1B4,P5B2,57.117245445,84.0
99,2019-04-08T03:07:52.000,#111289,6.190608537004239,1.2684471834684745,S1,W2,P1B5,P5B2,14.723690337,84.0
100,2019-04-08T03:07:52.000,#111289,6.190608537004239,1.2684471834684745,S2,W1,P1B4,P4B3,57.117245445,7.214338043
101,2019-04-08T03:07:52.000,#111289,6.190608537004239,1.2684471834684745,S1,W1,P1B5,P4B3,14.723690337,7.214338043
102,2019-04-08T03:07:53.000,#111289,6.190457081590355,1.2684416050820257,S1,S2,P1B5,P1B4,14.720329227,57.114182097
103,2019-04-08T03:08:07.000,#111289,6.18833739247831,1.268362553151177,E1,W2,P2B1,P5B2,43.27220038,84.0
104,2019-04-08T03:08:07.000,#111289,6.18833739247831,1.268362553151177,E1,W1,P2B1,P4B3,43.27220038,7.28701794
105,2019-04-08T03:08:08.000,#111289,6.188186035500995,1.2683568384370605,S2,E1,P1B4,P2B1,57.068068863,43.263508545
106,2019-04-08T03:08:08.000,#111289,6.188186035500995,1.2683568384370605,W1,W2,P4B3,P5B2,7.291867712,84.0
107,2019-04-08T03:08:08.000,#111289,6.188186035500995,1.2683568384370605,S2,W2,P1B4,P5B2,57.068068863,84.0
108,2019-04-08T03:08:08.000,#111289,6.188186035500995,1.2683568384370605,S1,W2,P1B5,P5B2,14.669734783,84.0
109,2019-04-08T03:08:08.000,#111289,6.188186035500995,1.2683568384370605,S2,W1,P1B4,P4B3,57.068068863,7.291867712
110,2019-04-08T03:08:08.000,#111289,6.188186035500995,1.2683568384370605,S1,W1,P1B5,P4B3,14.669734783,7.291867712
111,2019-04-08T03:08:09.000,#111289,6.188034685260651,1.2683511146297786,S1,S2,P1B5,P1B4,14.666367921,57.065000721
112,2019-04-08T03:08:09.000,#111289,6.188034685260651,1.2683511146297786,S2,W2,P1B4,P5B2,57.064992936,84.0
113,2019-04-08T03:08:09.000,#111289,6.188034685260651,1.2683511146297786,S1,S2,P1B5,P1B4,14.666378585,57.064992936
114,2019-04-08T03:08:11.000,#111289,6.18773200464181,1.2683396397706252,E1,W2,P2B1,P5B2,43.237424928,84.0
115,2019-04-08T03:08:11.000,#111289,6.18773200464181,1.2683396397706252,S2,E1,P1B4,P2B1,57.058857124,43.237424928
116,2019-04-08T03:08:11.000,#111289,6.18773200464181,1.2683396397706252,S1,E1,P1B5,P2B1,14.659631203,43.237424928
117,2019-04-08T03:08:11.000,#111289,6.18773200464181,1.2683396397706252,S2,W2,P1B4,P5B2,57.058857124,84.0
118,2019-04-08T03:08:11.000,#111289,6.18773200464181,1.2683396397706252,S1,W2,P1B5,P5B2,14.659631203,84.0
119,2019-04-08T03:08:12.000,#111289,6.187580674298219,1.2683338887187536,S2,W1,P1B4,P4B3,57.055788081,7.311276092
120,2019-04-08T03:08:12.000,#111289,6.187580674298219,1.2683338887187536,S1,W1,P1B5,P4B3,14.656263261,7.311276092
121,2019-04-08T03:08:12.000,#111289,6.187580674298219,1.2683338887187536,S1,S2,P1B5,P1B4,14.656263261,57.055788081
122,2019-04-08T03:09:32.000,#111289,6.175496770895842,1.2678444244818006,E1,W2,P2B1,P5B2,42.534160804,84.0
123,2019-04-08T03:09:32.000,#111289,6.175496770895842,1.2678444244818006,E1,W1,P2B1,P4B3,42.534160804,7.69943416
124,2019-04-08T03:09:32.000,#111289,6.175496770895842,1.2678444244818006,S1,E1,P1B5,P2B1,14.385644022,42.534160804
125,2019-04-08T03:09:33.000,#111289,6.1753460147306685,1.2678379395538852,W1,W2,P4B3,P5B2,7.704287793,84.0
126,2019-04-08T03:09:33.000,#111289,6.1753460147306685,1.2678379395538852,S2,W2,P1B4,P5B2,56.806179789,84.0
127,2019-04-08T03:09:33.000,#111289,6.1753460147306685,1.2678379395538852,S1,W2,P1B5,P5B2,14.382247025,84.0
128,2019-04-08T03:09:33.000,#111289,6.1753460147306685,1.2678379395538852,S2,W1,P1B4,P4B3,56.806179789,7.704287793
129,2019-04-08T03:09:33.000,#111289,6.1753460147306685,1.2678379395538852,S1,W1,P1B5,P4B3,14.382247025,7.704287793
130,2019-04-08T03:09:34.000,#111289,6.1751952660704115,1.2678314455851643,S1,S2,P1B5,P1B4,14.37884967,56.803086241
131,2019-04-08T03:09:34.000,#111289,6.1751952660704115,1.2678314455851643,E1,W2,P2B1,P5B2,42.516834416,84.0
132,2019-04-08T03:09:34.000,#111289,6.1751952660704115,1.2678314455851643,E1,W1,P2B1,P4B3,42.516834416,7.70913447
133,2019-04-08T03:09:35.000,#111289,6.175044525002336,1.2678249425930912,S2,E1,P1B4,P2B1,56.800006477,42.508164085
134,2019-04-08T03:09:35.000,#111289,6.175044525002336,1.2678249425930912,W1,W2,P4B3,P5B2,7.713988189,84.0
135,2019-04-08T03:09:35.000,#111289,6.175044525002336,1.2678249425930912,S2,W2,P1B4,P5B2,56.800006477,84.0
136,2019-04-08T03:09:35.000,#111289,6.175044525002336,1.2678249425930912,S2,W1,P1B4,P4B3,56.800006477,7.713988189
137,2019-04-08T03:09:35.000,#111289,6.175044525002336,1.2678249425930912,S1,W1,P1B5,P4B3,14.37545429,7.713988189
138,2019-04-08T03:09:36.000,#111289,6.174893791369363,1.2678184305602125,S1,S2,P1B5,P1B4,14.372056219,56.796912333
139,2019-04-08T03:09:36.000,#111289,6.174893791369363,1.2678184305602125,E1,W2,P2B1,P5B2,42.499490927,84.0
140,2019-04-08T03:09:36.000,#111289,6.174893791369363,1.2678184305602125,E1,W1,P2B1,P4B3,42.499490927,7.718833089
141,2019-04-08T03:09:37.000,#111289,6.1747430653634785,1.2678119094865283,S2,E1,P1B4,P2B1,56.793807167,42.490821094
