utc,star,azimuth,elevation,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2,year,month,day
2019-04-07T03:18:25.000,#93396,4.937620789440598,1.279388556835371,W1,W2,P3B3,P5B2,62.585687406,80.0,2019,4,7
2019-04-07T03:18:25.000,#93396,4.937620789440598,1.279388556835371,S2,W1,P2B4,P3B3,39.0855583,62.585687406,2019,4,7
2019-04-07T03:18:29.000,#93396,4.937605362911672,1.2791534754015468,W1,W2,P3B3,P5B2,62.610569691,80.0,2019,4,7
2019-04-07T03:18:34.000,#93396,4.937586311962208,1.278859622466076,W1,W2,P3B3,P5B2,62.641690188,80.0,2019,4,7
2019-04-07T03:32:01.000,#93396,4.9374275569007136,1.2314259337354871,S2,W1,P2B4,P3B3,43.169167201,76.216268134,2019,4,7
2019-04-07T03:32:03.000,#93396,4.937433380156857,1.231308388131653,W1,W2,P3B3,P5B2,76.228569718,88.58,2019,4,7
2019-04-07T03:32:04.000,#93396,4.937436301750758,1.2312496153559165,S2,W1,P2B4,P3B3,43.152302707,76.234718196,2019,4,7
2019-04-07T03:39:46.000,#93396,4.9394462749456185,1.204102215700679,E1,W2,P1B1,P5B2,-0.867462301,88.58,2019,4,7
2019-04-07T03:39:46.000,#93396,4.9394462749456185,1.204102215700679,W1,W2,P3B3,P5B2,79.063274044,88.58,2019,4,7
2019-04-07T03:39:47.000,#93396,4.939451953409247,1.2040434701869849,S2,W2,P2B4,P5B2,40.523871975,88.58,2019,4,7
2019-04-07T03:39:47.000,#93396,4.939451953409247,1.2040434701869849,S2,W1,P2B4,P3B3,40.523871975,79.069368579,2019,4,7
2019-04-07T03:39:47.000,#93396,4.939451953409247,1.2040434701869849,S1,W1,P1B5,P3B3,40.083946931,79.069368579,2019,4,7
2019-04-07T03:39:47.000,#93396,4.939451953409247,1.2040434701869849,S1,S2,P1B5,P2B4,40.083946931,40.523871975,2019,4,7
2019-04-07T03:39:48.000,#93396,4.939457637213582,1.2039847247256508,W1,W2,P3B3,P5B2,79.075463698,88.58,2019,4,7
2019-04-07T03:39:49.000,#93396,4.939463326341173,1.2039259793166763,S2,W1,P2B4,P3B3,40.512386591,79.081557988,2019,4,7
2019-04-07T03:39:49.000,#93396,4.939463326341173,1.2039259793166763,S1,W1,P1B5,P3B3,40.07094026,79.081557988,2019,4,7
2019-04-07T03:39:49.000,#93396,4.939463326341173,1.2039259793166763,S1,S2,P1B5,P2B4,40.07094026,40.512386591,2019,4,7
2019-04-07T03:40:02.000,#93396,4.939537768962186,1.203162296400206,E1,W1,P1B1,P3B3,-1.005553907,79.160703886,2019,4,7
2019-04-07T03:40:02.000,#93396,4.939537768962186,1.203162296400206,W1,W2,P3B3,P5B2,79.160703886,88.58,2019,4,7
2019-04-07T03:40:02.000,#93396,4.939537768962186,1.203162296400206,S2,W1,P2B4,P3B3,40.437777641,79.160703886,2019,4,7
2019-04-07T03:40:02.000,#93396,4.939537768962186,1.203162296400206,S1,W1,P1B5,P3B3,39.986272159,79.160703886,2019,4,7
2019-04-07T03:40:02.000,#93396,4.939537768962186,1.203162296400206,S1,S2,P1B5,P2B4,39.986272159,40.437777641,2019,4,7
2019-04-07T03:40:04.000,#93396,4.939549301260125,1.203044807903545,W1,W2,P3B3,P5B2,79.172923436,88.58,2019,4,7
2019-04-07T03:40:04.000,#93396,4.939549301260125,1.203044807903545,S2,W2,P2B4,P5B2,40.426317596,88.58,2019,4,7
2019-04-07T03:40:04.000,#93396,4.939549301260125,1.203044807903545,S2,W1,P2B4,P3B3,40.426317596,79.172923436,2019,4,7
2019-04-07T03:40:05.000,#93396,4.93955507533289,1.202986063751208,S1,S2,P1B5,P2B4,39.966747831,40.420578869,2019,4,7
2019-04-07T03:42:44.000,#93396,4.940538871879146,1.1936467921583005,W1,W2,P3B3,P5B2,80.145900662,88.58,2019,4,7
2019-04-07T04:07:39.000,#66519,5.113887665828832,0.8561961926846455,E1,W1,P1B1,P5B3,11.023747494,82.4688302,2019,4,7
2019-04-07T04:07:39.000,#66519,5.113887665828832,0.8561961926846455,S2,E1,P2B4,P1B1,36.765916888,11.023747494,2019,4,7
2019-04-07T04:07:39.000,#66519,5.113887665828832,0.8561961926846455,S2,W1,P2B4,P5B3,36.765916888,82.4688302,2019,4,7
2019-04-07T04:07:40.000,#66519,5.1139015226609885,0.8561406944607446,E1,W1,P1B1,P5B3,11.019821339,82.473351426,2019,4,7
2019-04-07T04:07:40.000,#66519,5.1139015226609885,0.8561406944607446,S2,E1,P2B4,P1B1,36.759595001,11.019821339,2019,4,7
2019-04-07T04:07:40.000,#66519,5.1139015226609885,0.8561406944607446,S2,W1,P2B4,P5B3,36.759595001,82.473351426,2019,4,7
2019-04-07T04:07:41.000,#66519,5.113915381674807,0.8560851965160963,E1,W1,P1B1,P5B3,11.015880929,82.477896067,2019,4,7
2019-04-07T04:07:41.000,#66519,5.113915381674807,0.8560851965160963,S2,E1,P2B4,P1B1,36.753264245,11.015880929,2019,4,7
2019-04-07T04:11:18.000,#66519,5.116973259907531,0.8440499756698112,E1,W1,P1B1,P5B3,10.179209687,83.456610636,2019,4,7
2019-04-07T04:11:18.000,#66519,5.116973259907531,0.8440499756698112,S2,E1,P2B4,P1B1,35.379589065,10.179209687,2019,4,7
2019-04-07T04:11:18.000,#66519,5.116973259907531,0.8440499756698112,S2,W1,P2B4,P5B3,35.379589065,83.456610636,2019,4,7
2019-04-07T04:12:09.000,#66519,5.117706315035796,0.8412237210769572,E1,W1,P1B1,P5B3,9.987894602,83.684656414,2019,4,7
2019-04-07T04:12:09.000,#66519,5.117706315035796,0.8412237210769572,S2,E1,P2B4,P1B1,35.056581189,9.987894602,2019,4,7
2019-04-07T04:12:10.000,#66519,5.117720742642978,0.8411683132087515,S2,W1,P2B4,P5B3,35.050246184,83.689119526,2019,4,7
2019-04-07T04:12:53.000,#66519,5.118343084538019,0.8387861002925482,E1,W1,P1B1,P5B3,9.824567809,83.880638173,2019,4,7
2019-04-07T04:12:54.000,#66519,5.118357602972135,0.8387307075738004,S2,E1,P2B4,P1B1,34.77155423,9.820873747,2019,4,7
2019-04-07T04:12:54.000,#66519,5.118357602972135,0.8387307075738004,S2,W1,P2B4,P5B3,34.77155423,83.88508814,2019,4,7
2019-04-07T04:13:59.000,#66519,5.119305699297234,0.8351309254650171,E1,W1,P1B1,P5B3,9.582509215,84.173744239,2019,4,7
2019-04-07T04:13:59.000,#66519,5.119305699297234,0.8351309254650171,S2,W1,P2B4,P5B3,34.359603508,84.173744239,2019,4,7
2019-04-07T04:13:59.000,#66519,5.119305699297234,0.8351309254650171,S1,W1,P1B5,P5B3,26.300104938,84.173744239,2019,4,7
2019-04-07T04:14:00.000,#66519,5.11932035285474,0.8350755556798956,E1,W1,P1B1,P5B3,9.578857379,84.178169835,2019,4,7
2019-04-07T04:14:00.000,#66519,5.11932035285474,0.8350755556798956,S2,E1,P2B4,P1B1,34.353275895,9.578857379,2019,4,7
2019-04-07T04:14:00.000,#66519,5.11932035285474,0.8350755556798956,S1,E1,P1B5,P1B1,26.292752678,9.578857379,2019,4,7
2019-04-07T04:14:01.000,#66519,5.119335008454282,0.8350201862612934,S2,W1,P2B4,P5B3,34.346938181,84.182599696,2019,4,7
2019-04-07T04:14:01.000,#66519,5.119335008454282,0.8350201862612934,S1,S2,P1B5,P2B4,26.285395472,34.346938181,2019,4,7
2019-04-07T04:14:01.000,#66519,5.119335008454282,0.8350201862612934,E1,W1,P1B1,P5B3,9.575216204,84.182600651,2019,4,7
2019-04-07T04:14:01.000,#66519,5.119335008454282,0.8350201862612934,S2,E1,P2B4,P1B1,34.346930826,9.575216204,2019,4,7
2019-04-07T04:14:01.000,#66519,5.119335008454282,0.8350201862612934,S2,W1,P2B4,P5B3,34.346930826,84.182600651,2019,4,7
2019-04-07T04:14:02.000,#66519,5.119349666060954,0.8349648172092105,S1,S2,P1B5,P2B4,26.278045147,34.340593094,2019,4,7
2019-04-07T04:14:02.000,#66519,5.119349666060954,0.8349648172092105,E1,W1,P1B1,P5B3,9.571575327,84.187027071,2019,4,7
2019-04-07T04:14:02.000,#66519,5.119349666060954,0.8349648172092105,S2,E1,P2B4,P1B1,34.340598164,9.571575327,2019,4,7
2019-04-07T04:14:02.000,#66519,5.119349666060954,0.8349648172092105,S1,W1,P1B5,P5B3,26.278044286,84.187027071,2019,4,7
2019-04-07T04:14:04.000,#66519,5.119378987417854,0.8348540801347885,E1,W1,P1B1,P5B3,9.564301543,84.195862228,2019,4,7
2019-04-07T04:17:17.000,#66519,5.122246463860206,0.8241746087461448,E1,W1,P1B1,P5B3,8.877013169,85.045115809,2019,4,7
2019-04-07T04:17:18.000,#66519,5.122261515143344,0.8241193094199653,E1,W1,P1B1,P5B3,8.87352346,85.049486361,2019,4,7
2019-04-07T04:17:18.000,#66519,5.122261515143344,0.8241193094199653,S2,E1,P2B4,P1B1,33.0979992,8.87352346,2019,4,7
2019-04-07T04:17:18.000,#66519,5.122261515143344,0.8241193094199653,S2,W1,P2B4,P5B3,33.0979992,85.049486361,2019,4,7
2019-04-07T04:26:54.000,#66519,5.13125184264002,0.7923288896983154,E1,W1,P1B1,P5B3,7.001068071,87.515211118,2019,4,7
2019-04-07T04:26:55.000,#66519,5.131267993951825,0.7922738089571714,S2,W1,P2B4,P5B3,29.437316076,87.519401175,2019,4,7
2019-04-07T04:26:55.000,#66519,5.131267993951825,0.7922738089571714,E1,W1,P1B1,P5B3,6.998046128,87.519407755,2019,4,7
2019-04-07T04:26:55.000,#66519,5.131267993951825,0.7922738089571714,S1,E1,P1B5,P1B1,20.579327661,6.998046128,2019,4,7
2019-04-07T04:26:55.000,#66519,5.131267993951825,0.7922738089571714,S2,W1,P2B4,P5B3,29.437320194,87.519407755,2019,4,7
2019-04-07T04:37:24.000,#66519,5.141782457636928,0.7577089708516384,E1,W1,P1B1,P5B3,2.261150774,87.090997478,2019,4,7
2019-04-07T04:37:25.000,#66519,5.141799725470762,0.7576541514037368,E1,W1,P1B1,P5B3,2.25864641,87.094971899,2019,4,7
2019-04-07T04:37:26.000,#66519,5.141816995015018,0.7575993324270742,E1,W1,P1B1,P5B3,2.256138939,87.098952666,2019,4,7
2019-04-07T04:37:26.000,#66519,5.141816995015018,0.7575993324270742,S2,W1,P2B4,P5B3,22.435272765,87.098952666,2019,4,7
2019-04-07T04:37:26.000,#66519,5.141816995015018,0.7575993324270742,E1,W1,P1B1,P5B3,2.256143804,87.098952088,2019,4,7
2019-04-07T04:37:26.000,#66519,5.141816995015018,0.7575993324270742,S2,E1,P2B4,P1B1,22.435276559,2.256143804,2019,4,7
2019-04-07T04:37:26.000,#66519,5.141816995015018,0.7575993324270742,S2,W1,P2B4,P5B3,22.435276559,87.098952088,2019,4,7
2019-04-07T04:37:27.000,#66519,5.141834266287151,0.7575445138518373,E1,W1,P1B1,P5B3,2.253646036,87.102926231,2019,4,7
2019-04-07T04:47:45.000,#66519,5.152828763200421,0.7237519122072795,S2,W1,P2B4,P5B3,17.519704957,88.50114733,2019,4,7
2019-04-07T05:21:01.000,#135971,3.110037742593475,0.8778097351222215,W1,W2,P3B3,P5B2,12.95552921,72.0,2019,4,7
2019-04-07T05:21:01.000,#135971,3.110037742593475,0.8778097351222215,S2,W2,P5B4,P5B2,60.075614072,72.0,2019,4,7
2019-04-07T05:21:01.000,#135971,3.110037742593475,0.8778097351222215,S2,W1,P5B4,P3B3,60.075614072,12.95552921,2019,4,7
2019-04-07T05:21:01.000,#135971,3.110037742593475,0.8778097351222215,S1,W1,P4B5,P3B3,82.758377208,12.95552921,2019,4,7
2019-04-07T05:21:02.000,#135971,3.110151331745334,0.8778116339008213,S1,S2,P4B5,P5B4,82.75352675,60.071153718,2019,4,7
2019-04-07T05:21:02.000,#135971,3.110151331745334,0.8778116339008213,W1,W2,P3B3,P5B2,12.963178511,72.0,2019,4,7
2019-04-07T05:21:02.000,#135971,3.110151331745334,0.8778116339008213,S2,W2,P5B4,P5B2,60.071152132,72.0,2019,4,7
2019-04-07T05:21:02.000,#135971,3.110151331745334,0.8778116339008213,S2,W1,P5B4,P3B3,60.071152132,12.963178511,2019,4,7
2019-04-07T05:21:03.000,#135971,3.1102649214906046,0.8778135258551837,S1,W1,P4B5,P3B3,82.748660688,12.970842364,2019,4,7
2019-04-07T05:21:03.000,#135971,3.1102649214906046,0.8778135258551837,S1,S2,P4B5,P5B4,82.748660688,60.066691274,2019,4,7
2019-04-07T05:21:14.000,#135971,3.1115144435428124,0.8778338854874275,W1,W2,P3B3,P5B2,13.055200622,72.0,2019,4,7
2019-04-07T05:21:14.000,#135971,3.1115144435428124,0.8778338854874275,S1,W2,P4B5,P5B2,82.695301307,72.0,2019,4,7
2019-04-07T05:21:15.000,#135971,3.111628039606175,0.8778356952891418,S2,W1,P5B4,P3B3,60.01313308,13.062865805,2019,4,7
2019-04-07T05:21:15.000,#135971,3.111628039606175,0.8778356952891418,S1,W1,P4B5,P3B3,82.690443064,13.062865805,2019,4,7
2019-04-07T05:21:15.000,#135971,3.111628039606175,0.8778356952891418,S1,S2,P4B5,P5B4,82.690443064,60.01313308,2019,4,7
2019-04-07T05:21:15.000,#135971,3.111628039606175,0.8778356952891418,W1,W2,P3B3,P5B2,13.062850554,72.0,2019,4,7
2019-04-07T05:21:15.000,#135971,3.111628039606175,0.8778356952891418,S2,W2,P5B4,P5B2,60.013112668,72.0,2019,4,7
2019-04-07T05:21:16.000,#135971,3.111741636123324,0.8778374982491659,S1,W2,P4B5,P5B2,82.685578011,72.0,2019,4,7
2019-04-07T05:21:16.000,#135971,3.111741636123324,0.8778374982491659,S2,W1,P5B4,P3B3,60.008645303,13.070515844,2019,4,7
2019-04-07T05:21:16.000,#135971,3.111741636123324,0.8778374982491659,S1,W1,P4B5,P3B3,82.685578011,13.070515844,2019,4,7
2019-04-07T05:21:16.000,#135971,3.111741636123324,0.8778374982491659,S1,S2,P4B5,P5B4,82.685578011,60.008645303,2019,4,7
2019-04-07T05:21:17.000,#135971,3.111855233233885,0.8778392943500459,W1,W2,P3B3,P5B2,13.078190696,72.0,2019,4,7
2019-04-07T05:21:17.000,#135971,3.111855233233885,0.8778392943500459,S2,W1,P5B4,P3B3,60.00416217,13.078190696,2019,4,7
2019-04-07T05:21:17.000,#135971,3.111855233233885,0.8778392943500459,S1,W1,P4B5,P3B3,82.680705902,13.078190696,2019,4,7
2019-04-07T05:21:17.000,#135971,3.111855233233885,0.8778392943500459,S1,S2,P4B5,P5B4,82.680705902,60.00416217,2019,4,7
2019-04-07T05:21:17.000,#135971,3.111855233233885,0.8778392943500459,W1,W2,P3B3,P5B2,13.078191693,72.0,2019,4,7
2019-04-07T05:21:18.000,#135971,3.111968830763324,0.8778410836092352,S2,W1,P5B4,P3B3,59.999688282,13.085857204,2019,4,7
2019-04-07T05:21:18.000,#135971,3.111968830763324,0.8778410836092352,S1,W1,P4B5,P3B3,82.675829094,13.085857204,2019,4,7
2019-04-07T05:21:18.000,#135971,3.111968830763324,0.8778410836092352,S1,S2,P4B5,P5B4,82.675829094,59.999688282,2019,4,7
2019-04-07T05:24:17.000,#135971,3.13230912301354,0.8780510275894414,W1,W2,P3B3,P5B2,14.45972743,72.0,2019,4,7
2019-04-07T05:24:17.000,#135971,3.13230912301354,0.8780510275894414,S2,W2,P5B4,P5B2,59.191708018,72.0,2019,4,7
2019-04-07T05:24:17.000,#135971,3.13230912301354,0.8780510275894414,S2,W1,P5B4,P3B3,59.191708018,14.45972743,2019,4,7
2019-04-07T05:24:18.000,#135971,3.1324227807044784,0.8780515838782339,S1,W1,P4B5,P3B3,81.791180488,14.467412173,2019,4,7
2019-04-07T05:24:18.000,#135971,3.1324227807044784,0.8780515838782339,S1,S2,P4B5,P5B4,81.791180488,59.187149939,2019,4,7
2019-04-07T05:24:18.000,#135971,3.1324227807044784,0.8780515838782339,W1,W2,P3B3,P5B2,14.467389809,72.0,2019,4,7
2019-04-07T05:24:19.000,#135971,3.132536438500137,0.8780521333078823,S2,W2,P5B4,P5B2,59.182595961,72.0,2019,4,7
2019-04-07T05:24:19.000,#135971,3.132536438500137,0.8780521333078823,S2,W1,P5B4,P3B3,59.182595961,14.475074651,2019,4,7
2019-04-07T05:24:19.000,#135971,3.132536438500137,0.8780521333078823,S1,W1,P4B5,P3B3,81.786220598,14.475074651,2019,4,7
2019-04-07T05:24:19.000,#135971,3.132536438500137,0.8780521333078823,S1,S2,P4B5,P5B4,81.786220598,59.182595961,2019,4,7
2019-04-07T05:24:20.000,#135971,3.1326500965052344,0.8780526758958402,W1,W2,P3B3,P5B2,14.482751472,72.0,2019,4,7
2019-04-07T05:24:20.000,#135971,3.1326500965052344,0.8780526758958402,S2,W2,P5B4,P5B2,59.17801094,72.0,2019,4,7
2019-04-07T05:24:20.000,#135971,3.1326500965052344,0.8780526758958402,S2,W1,P5B4,P3B3,59.17801094,14.482751472,2019,4,7
2019-04-07T05:24:20.000,#135971,3.1326500965052344,0.8780526758958402,S1,S2,P4B5,P5B4,81.781241942,59.17801094,2019,4,7
2019-04-07T05:25:15.000,#135971,3.1389014681253418,0.878071964716228,W1,W2,P3B3,P5B2,14.905598043,72.0,2019,4,7
2019-04-07T05:25:15.000,#135971,3.1389014681253418,0.878071964716228,S2,W2,P5B4,P5B2,58.926441386,72.0,2019,4,7
2019-04-07T05:25:15.000,#135971,3.1389014681253418,0.878071964716228,S2,W1,P5B4,P3B3,58.926441386,14.905598043,2019,4,7
2019-04-07T05:25:16.000,#135971,3.139015131715494,0.8780721235411898,S1,W1,P4B5,P3B3,81.501985982,14.9132887,2019,4,7
2019-04-07T05:25:16.000,#135971,3.139015131715494,0.8780721235411898,S1,S2,P4B5,P5B4,81.501985982,58.921854567,2019,4,7
2019-04-07T05:25:16.000,#135971,3.139015131715494,0.8780721235411898,W1,W2,P3B3,P5B2,14.913309553,72.0,2019,4,7
2019-04-07T05:25:16.000,#135971,3.139015131715494,0.8780721235411898,S2,W2,P5B4,P5B2,58.921875705,72.0,2019,4,7
2019-04-07T05:25:17.000,#135971,3.1391287953754587,0.8780722755070077,S2,W1,P5B4,P3B3,58.917288391,14.921000311,2019,4,7
2019-04-07T05:25:17.000,#135971,3.1391287953754587,0.8780722755070077,W1,W2,P3B3,P5B2,14.920986876,72.0,2019,4,7
2019-04-07T05:25:18.000,#135971,3.139242459000517,0.8780724206311352,S2,W1,P5B4,P3B3,58.912693106,14.92867773,2019,4,7
2019-04-07T05:25:18.000,#135971,3.139242459000517,0.8780724206311352,S1,S2,P4B5,P5B4,81.492006482,58.912693106,2019,4,7
2019-04-07T05:26:07.000,#135971,3.1448119898754245,0.8780711362607919,W1,W2,P3B3,P5B2,15.305727238,72.0,2019,4,7
2019-04-07T05:26:08.000,#135971,3.144925653203777,0.878070938706974,S2,W2,P5B4,P5B2,58.682759037,72.0,2019,4,7
2019-04-07T05:26:08.000,#135971,3.144925653203777,0.878070938706974,S1,W2,P4B5,P5B2,81.241165421,72.0,2019,4,7
2019-04-07T05:26:08.000,#135971,3.144925653203777,0.878070938706974,S2,W1,P5B4,P3B3,58.682759037,15.31342308,2019,4,7
2019-04-07T05:29:08.000,#135971,3.1653822178052304,0.8779237599257151,W1,W2,P3B3,P5B2,16.700209468,72.0,2019,4,7
2019-04-07T05:29:08.000,#135971,3.1653822178052304,0.8779237599257151,S2,W2,P5B4,P5B2,57.844429208,72.0,2019,4,7
2019-04-07T05:29:08.000,#135971,3.1653822178052304,0.8779237599257151,S1,W2,P4B5,P5B2,80.3256842,72.0,2019,4,7
2019-04-07T05:29:08.000,#135971,3.1653822178052304,0.8779237599257151,S2,W1,P5B4,P3B3,57.844429208,16.700209468,2019,4,7
2019-04-07T05:29:08.000,#135971,3.1653822178052304,0.8779237599257151,S1,S2,P4B5,P5B4,80.3256842,57.844429208,2019,4,7
2019-04-07T05:29:09.000,#135971,3.165495838931521,0.8779223222980104,S2,W2,P5B4,P5B2,57.839709053,72.0,2019,4,7
2019-04-07T05:29:09.000,#135971,3.165495838931521,0.8779223222980104,S2,W1,P5B4,P3B3,57.839709053,16.707887907,2019,4,7
2019-04-07T05:29:09.000,#135971,3.165495838931521,0.8779223222980104,S1,S2,P4B5,P5B4,80.320511631,57.839709053,2019,4,7
2019-04-07T05:29:09.000,#135971,3.165495838931521,0.8779223222980104,W1,W2,P3B3,P5B2,16.707877054,72.0,2019,4,7
2019-04-07T05:29:10.000,#135971,3.165609459708747,0.8779208777937083,S2,W1,P5B4,P3B3,57.834994345,16.715590172,2019,4,7
2019-04-07T05:29:10.000,#135971,3.165609459708747,0.8779208777937083,S1,W1,P4B5,P3B3,80.315372268,16.715590172,2019,4,7
2019-04-07T05:29:10.000,#135971,3.165609459708747,0.8779208777937083,S1,S2,P4B5,P5B4,80.315372268,57.834994345,2019,4,7
2019-04-07T05:29:10.000,#135971,3.165609459708747,0.8779208777937083,W1,W2,P3B3,P5B2,16.715557571,72.0,2019,4,7
2019-04-07T05:29:11.000,#135971,3.165723080067093,0.8779194264477155,S2,W2,P5B4,P5B2,57.830290414,72.0,2019,4,7
2019-04-07T05:29:11.000,#135971,3.165723080067093,0.8779194264477155,S2,W1,P5B4,P3B3,57.830290414,16.72327078,2019,4,7
2019-04-07T05:29:11.000,#135971,3.165723080067093,0.8779194264477155,W1,W2,P3B3,P5B2,16.723282679,72.0,2019,4,7
2019-04-07T05:29:11.000,#135971,3.165723080067093,0.8779194264477155,S2,W2,P5B4,P5B2,57.830297886,72.0,2019,4,7
2019-04-07T05:31:11.000,#135971,3.1793539552142174,0.8776955595746402,W1,W2,P3B3,P5B2,17.64951612,72.0,2019,4,7
2019-04-07T05:31:11.000,#135971,3.1793539552142174,0.8776955595746402,S2,W2,P5B4,P5B2,57.262478668,72.0,2019,4,7
2019-04-07T05:31:12.000,#135971,3.1794675113619,0.8776932799477444,S2,W1,P5B4,P3B3,57.25771726,17.657240058,2019,4,7
2019-04-07T05:31:12.000,#135971,3.1794675113619,0.8776932799477444,W1,W2,P3B3,P5B2,17.657224351,72.0,2019,4,7
2019-04-07T05:31:12.000,#135971,3.1794675113619,0.8776932799477444,S2,W1,P5B4,P3B3,57.257702649,17.657224351,2019,4,7
2019-04-07T05:31:13.000,#135971,3.179581066811452,0.8776909934791579,S2,W2,P5B4,P5B2,57.252959408,72.0,2019,4,7
2019-04-07T05:31:13.000,#135971,3.179581066811452,0.8776909934791579,S2,W1,P5B4,P3B3,57.252959408,17.664977742,2019,4,7
2019-04-07T05:31:13.000,#135971,3.179581066811452,0.8776909934791579,S1,S2,P4B5,P5B4,79.678723201,57.252959408,2019,4,7
2019-04-07T05:31:13.000,#135971,3.179581066811452,0.8776909934791579,W1,W2,P3B3,P5B2,17.664964567,72.0,2019,4,7
2019-04-07T05:31:13.000,#135971,3.179581066811452,0.8776909934791579,S2,W1,P5B4,P3B3,57.252951082,17.664964567,2019,4,7
2019-04-07T05:31:14.000,#135971,3.1796946216675908,0.8776887001514273,S1,W1,P4B5,P3B3,79.673508338,17.672688677,2019,4,7
2019-04-07T05:31:14.000,#135971,3.1796946216675908,0.8776887001514273,S1,S2,P4B5,P5B4,79.673508338,57.248188701,2019,4,7
2019-04-07T05:31:15.000,#135971,3.179808175790692,0.8776863999994594,W1,W2,P3B3,P5B2,17.680373401,72.0,2019,4,7
2019-04-07T05:31:15.000,#135971,3.179808175790692,0.8776863999994594,S2,W2,P5B4,P5B2,57.243396428,72.0,2019,4,7
2019-04-07T05:31:16.000,#135971,3.1799217293552875,0.8776840929883475,S2,W1,P5B4,P3B3,57.238633076,17.688097683,2019,4,7
2019-04-07T05:31:16.000,#135971,3.1799217293552875,0.8776840929883475,S1,W1,P4B5,P3B3,79.6630791,17.688097683,2019,4,7
2019-04-07T05:31:16.000,#135971,3.1799217293552875,0.8776840929883475,W1,W2,P3B3,P5B2,17.688081089,72.0,2019,4,7
2019-04-07T05:31:16.000,#135971,3.1799217293552875,0.8776840929883475,S1,W2,P4B5,P5B2,79.663060046,72.0,2019,4,7
2019-04-07T05:31:17.000,#135971,3.1800352822392046,0.8776817791529982,S2,W1,P5B4,P3B3,57.233839257,17.695805457,2019,4,7
2019-04-07T05:31:17.000,#135971,3.1800352822392046,0.8776817791529982,S1,W1,P4B5,P3B3,79.657846375,17.695805457,2019,4,7
2019-04-07T05:31:17.000,#135971,3.1800352822392046,0.8776817791529982,S1,S2,P4B5,P5B4,79.657846375,57.233839257,2019,4,7
2019-04-07T05:33:17.000,#135971,3.193656286100786,0.8773544714846259,W1,W2,P3B3,P5B2,18.62342427,72.0,2019,4,7
2019-04-07T05:33:17.000,#135971,3.193656286100786,0.8773544714846259,S2,W2,P5B4,P5B2,56.658701665,72.0,2019,4,7
2019-04-07T05:33:17.000,#135971,3.193656286100786,0.8773544714846259,S2,W1,P5B4,P3B3,56.658701665,18.62342427,2019,4,7
2019-04-07T05:33:17.000,#135971,3.193656286100786,0.8773544714846259,S1,S2,P4B5,P5B4,79.028067039,56.658701665,2019,4,7
2019-04-07T05:33:17.000,#135971,3.193656286100786,0.8773544714846259,S2,W1,P5B4,P3B3,56.658699482,18.623431187,2019,4,7
2019-04-07T05:33:18.000,#135971,3.193769745243069,0.8773513303981179,S1,W1,P4B5,P3B3,79.022783491,18.631165658,2019,4,7
2019-04-07T05:33:18.000,#135971,3.193769745243069,0.8773513303981179,S1,S2,P4B5,P5B4,79.022783491,56.653877044,2019,4,7
2019-04-07T05:33:18.000,#135971,3.193769745243069,0.8773513303981179,W1,W2,P3B3,P5B2,18.631190448,72.0,2019,4,7
2019-04-07T05:33:18.000,#135971,3.193769745243069,0.8773513303981179,S2,W2,P5B4,P5B2,56.653878376,72.0,2019,4,7
2019-04-07T05:33:18.000,#135971,3.193769745243069,0.8773513303981179,S1,W2,P4B5,P5B2,79.022792505,72.0,2019,4,7
2019-04-07T05:33:19.000,#135971,3.1938832034079687,0.8773481824873723,S2,W1,P5B4,P3B3,56.649055458,18.638924995,2019,4,7
2019-04-07T05:33:19.000,#135971,3.1938832034079687,0.8773481824873723,S1,W1,P4B5,P3B3,79.017508009,18.638924995,2019,4,7
2019-04-07T05:33:19.000,#135971,3.1938832034079687,0.8773481824873723,S1,S2,P4B5,P5B4,79.017508009,56.649055458,2019,4,7
2019-04-07T05:41:22.000,#135971,3.248543065384101,0.8750314782008082,W1,W2,P3B3,P5B2,22.383297702,72.0,2019,4,7
2019-04-07T05:41:22.000,#135971,3.248543065384101,0.8750314782008082,S2,W1,P5B4,P3B3,54.26363599,22.383297702,2019,4,7
2019-04-07T05:41:23.000,#135971,3.248655867898613,0.8750250387212662,S1,W1,P4B5,P3B3,76.392365092,22.391066611,2019,4,7
2019-04-07T05:41:23.000,#135971,3.248655867898613,0.8750250387212662,S1,S2,P4B5,P5B4,76.392365092,54.258582483,2019,4,7
2019-04-07T05:41:23.000,#135971,3.248655867898613,0.8750250387212662,W1,W2,P3B3,P5B2,22.39105753,72.0,2019,4,7
2019-04-07T05:41:24.000,#135971,3.248768668667795,0.8750185924873004,S2,W1,P5B4,P3B3,54.253539394,22.398826505,2019,4,7
2019-04-07T05:41:24.000,#135971,3.248768668667795,0.8750185924873004,S1,W1,P4B5,P3B3,76.386792313,22.398826505,2019,4,7
2019-04-07T05:41:24.000,#135971,3.248768668667795,0.8750185924873004,S1,S2,P4B5,P5B4,76.386792313,54.253539394,2019,4,7
2019-04-07T05:41:25.000,#135971,3.2488814676218354,0.8750121394814571,S1,S2,P4B5,P5B4,76.38119777,54.248427529,2019,4,7
2019-04-07T05:41:27.000,#135971,3.249107060032129,0.8749992132064977,W1,W2,P3B3,P5B2,22.422084248,72.0,2019,4,7
